"","school","season","champion","points","points_allowed","total_yards","total_yards_allowed","passing_yards","rushing_yards","completions","attempts","completion_pct","yards_per_pass","yards_per_rush","turnovers","interceptions_thrown","interceptions_made","first_downs","third_down_pct","possession_minutes","games","total_yards_pg","total_yards_allowed_pg","points_pg","points_allowed_pg","total_wins","total_losses","conference_losses","home_losses","away_losses","postseason_wins","postseason_losses","conference","off_plays","off_drives","off_ppa","off_total_ppa","off_success_rate","off_explosiveness","off_power_success","off_stuff_rate","off_line_yds","off_line_yds_total","off_second_lvl_yds","off_second_lvl_yds_total","off_open_field_yds","off_open_field_yds_total","off_total_opportunities","off_pts_per_opp","off_field_pos_avg_start","off_field_pos_avg_predicted_points","off_havoc_total","off_havoc_front_seven","off_havoc_db","off_standard_downs_rate","off_standard_downs_ppa","off_standard_downs_success_rate","off_standard_downs_explosiveness","off_passing_downs_rate","off_passing_downs_ppa","off_passing_downs_success_rate","off_passing_downs_explosiveness","off_rushing_plays_rate","off_rushing_plays_ppa","off_rushing_plays_total_ppa","off_rushing_plays_success_rate","off_rushing_plays_explosiveness","off_passing_plays_rate","off_passing_plays_ppa","off_passing_plays_total_ppa","off_passing_plays_success_rate","off_passing_plays_explosiveness","def_plays","def_drives","def_ppa","def_total_ppa","def_success_rate","def_explosiveness","def_power_success","def_stuff_rate","def_line_yds","def_line_yds_total","def_second_lvl_yds","def_second_lvl_yds_total","def_open_field_yds","def_open_field_yds_total","def_total_opportunities","def_pts_per_opp","def_field_pos_avg_start","def_field_pos_avg_predicted_points","def_havoc_total","def_havoc_front_seven","def_havoc_db","def_standard_downs_rate","def_standard_downs_ppa","def_standard_downs_success_rate","def_standard_downs_explosiveness","def_passing_downs_rate","def_passing_downs_ppa","def_passing_downs_total_ppa","def_passing_downs_success_rate","def_passing_downs_explosiveness","def_rushing_plays_rate","def_rushing_plays_ppa","def_rushing_plays_total_ppa","def_rushing_plays_success_rate","def_rushing_plays_explosiveness","def_passing_plays_rate","def_passing_plays_ppa","def_passing_plays_total_ppa","def_passing_plays_success_rate","def_passing_plays_explosiveness"
"16","Florida",2008,TRUE,587,167,5751,3631,2868,2987,193,299,0.645484949832776,9.59197324414716,5.96207584830339,12,3,24,282,0.493055555555556,235.316666666667,13,442.384615384615,279.307692307692,45.1538461538462,12.8461538461538,13,1,1,1,0,1,0,"SEC",642,120,0.157074723391252,100.841972417184,0.468847352024922,0.905793517296163,0.652173913043478,0.189189189189189,3.27135135135135,1210,1.19459459459459,442,1.32432432432432,490,113,-0.123893805309735,65.3,1.791,0.021,0,0.021,0.700934579439252,0.0676357008082075,0.5,0.74491317055131,0.299065420560748,0.366697432570262,0.395833333333333,1.38208401752764,0.576323987538941,0.11703833221312,43.3041829188544,0.486486486486487,0.760815715616589,0.404984423676012,0.24438978812353,63.5413449121179,0.419230769230769,1.30000527806374,637,125,-0.0775803438023892,-49.4186790021219,0.37519623233909,0.764903842248799,0.622222222222222,0.205387205387205,2.61077441077441,775,0.909090909090909,270,0.457912457912458,0,69,0,70.2,-1.411,0.019,0,0.019,0.660910518053375,-0.155549567111794,0.427553444180523,0.565898822280311,0.339089481946625,0.0743874479256644,-27.2789061163854,0.273148148148148,1.37203780147469,0.466248037676609,-0.0690894244120454,-20.5195590503775,0.37037037037037,0.735450131498341,0.514913657770801,-0.0831673966962971,-27.2789061163854,0.359756097560976,0.863841834940767
"17","Florida",2009,FALSE,451,150,5751,3290,2963,2928,218,328,0.664634146341463,9.03353658536585,5.61996161228407,16,5,20,286,0.490909090909091,240.95,13,442.384615384615,253.076923076923,34.6923076923077,11.5384615384615,13,1,1,0,0,1,0,"SEC",720,127,0.156193651571712,112.459429131633,0.480555555555556,0.919048367807715,0.745098039215686,0.20460358056266,3.33478260869565,1304,1.40409207161125,549,1.0920716112532,427,120,-0.0583333333333333,65.5,1.758,0.02,0,0.02,0.709722222222222,0.0800832809141611,0.520547945205479,0.765352387658167,0.290277777777778,0.34228168700716,0.382775119617225,1.43008750180496,0.543055555555556,0.131864924116943,51.5591853297247,0.493606138107417,0.822896302522821,0.426388888888889,0.202330443364232,62.1154461128191,0.42671009771987,1.22432787164485,646,132,-0.0106915304906688,-6.90672869697204,0.351393188854489,0.847114408701432,0.735294117647059,0.199395770392749,2.69214501510574,891,0.818731117824773,271,0.610271903323263,0,52,0,73.5,-1.16,0.038,0,0.038,0.640866873065015,-0.089757982405181,0.417874396135266,0.686793794849406,0.359133126934985,0.13040118973609,5.91280511456555,0.232758620689655,1.36073415307922,0.512383900928793,-0.0336232632815695,-11.1293001461995,0.347432024169184,0.668891415367645,0.464396284829721,0.0197093503818852,5.91280511456555,0.323333333333333,1.20683187292045
"18","Florida",2020,FALSE,458,315,5598,4375,4272,1326,296,428,0.691588785046729,9.98130841121495,4.04268292682927,16,7,9,288,0.515625,339.183333333333,11,508.909090909091,397.727272727273,41.6363636363636,28.6363636363636,8,4,3,1,1,0,1,"SEC",825,137,0.321966779527135,265.622593109887,0.503030303030303,1.31686999605107,0.770833333333333,0.165680473372781,3.18550295857988,1077,1.06508875739645,360,1.04437869822485,353,95,4.50526315789474,71.6,1.278,0.154,0.079,0.076,0.721212121212121,0.250594275746407,0.536134453781513,1.1040021951219,0.278787878787879,0.506604343655541,0.417391304347826,2.02421195955529,0.40969696969697,0.127729551989737,43.172588572531,0.446745562130178,0.883360739153398,0.59030303030303,0.456776190015104,222.450004537356,0.542094455852156,1.56482415435239,808,137,0.24089227941649,194.640961768524,0.457920792079208,1.22370505739229,0.75,0.15989847715736,3.20507614213198,1263,1.20304568527919,474,1.11928934010152,0,68,4.04411764705882,74,-1.12,0.156,0.096,0.06,0.71039603960396,0.178471520402302,0.5,1.05676007639875,0.28960396039604,0.394009867767531,117.317954851357,0.354700854700855,1.80097264227355,0.487623762376238,0.196251286591795,77.323006917167,0.484771573604061,0.870231685566355,0.512376237623762,0.283376702539509,117.317954851357,0.432367149758454,1.60087496811157
"19","Florida",2025,FALSE,259,288,4096,4533,2455,1641,234,374,0.625668449197861,6.56417112299465,4.2734375,18,14,10,228,0.344370860927152,357.35,12,341.333333333333,377.75,21.5833333333333,24,4,8,6,2,5,0,0,"SEC",673,122,0.139696453229908,94.015713023728,0.416047548291233,1.13984574812731,0.757575757575758,0.154088050314465,3.26415094339623,1038,1.08805031446541,346,0.940251572327044,299,59,4,72.3,1.228,0.152,0.095,0.057,0.702823179791976,0.0970932427732568,0.477801268498943,0.952542957282963,0.297176820208024,0.240453045959888,0.27,1.92374261351294,0.472511144130758,0.142348793045476,45.2669161884614,0.468553459119497,0.801699122654548,0.518573551263002,0.171513231515739,59.8581177989928,0.375358166189112,1.52445526870321,746,127,0.182247574585786,135.956690640996,0.432975871313673,1.25770022738927,0.786885245901639,0.174242424242424,2.78560606060606,1103,0.845959595959596,335,1.08080808080808,0,76,3.46052631578947,69.8,-1.383,0.145,0.091,0.054,0.694369973190349,0.128934882150739,0.5,0.999058642655966,0.305630026809651,0.303370270556636,101.819727547957,0.280701754385965,2.30439039060685,0.53083109919571,0.0813268608581936,32.2054368998447,0.426767676767677,0.929679432056934,0.449061662198391,0.303939485217781,101.819727547957,0.444776119402985,1.57906193545029
"20","Florida State",2013,TRUE,689,139,6882,3491,4186,2696,268,407,0.658476658476658,10.2850122850123,5.68776371308017,17,13,25,338,0.551724137931034,384.066666666667,13,529.384615384615,268.538461538462,53,10.6923076923077,14,0,0,0,0,1,0,"ACC",621,119,0.314781866987832,195.479539399443,0.528180354267311,1.06531053746911,0.81578947368421,0.16140350877193,3.34561403508772,954,1.37894736842105,393,1.44210526315789,411,119,0,68.9,1.532,0.022,0,0.022,0.671497584541063,0.116217584907032,0.525179856115108,0.772705744472713,0.328502415458937,0.720670620064759,0.534313725490196,1.65320457110407,0.458937198067633,0.122538454435324,34.9234595140674,0.463157894736842,0.788532552882235,0.515297906602254,0.507985259123434,162.555282919499,0.5625,1.37408201301964,589,127,-0.06168988850265,-36.3353443280608,0.33106960950764,0.896656171844197,0.846153846153846,0.196875,2.5296875,810,0.859375,275,0.634375,0,60,-0.7,73.1,-1.17,0.036,0,0.036,0.614601018675722,-0.172041727653035,0.367403314917127,0.606066751033653,0.385398981324278,0.114289696397965,-2.14045461123313,0.273127753303965,1.52001734874423,0.543293718166384,-0.0912052963463942,-29.1856948308461,0.3125,0.822448597749792,0.446519524617997,-0.00813861068909934,-2.14045461123313,0.342205323193916,1.0643137578595
"21","Georgia",2022,TRUE,509,166,6395,3797,3704,2691,293,430,0.681395348837209,8.61395348837209,5.52566735112936,16,6,10,318,0.515723270440252,439.266666666667,13,491.923076923077,292.076923076923,39.1538461538462,12.7692307692308,15,0,0,0,0,2,0,"SEC",862,146,0.348559940203186,300.458668455147,0.526682134570766,1.19968659954013,0.691358024691358,0.173814898419865,3.18352144469526,1410,1.24830699774266,553,1.60270880361174,710,116,4.71551724137931,68.3,1.54,0.108,0.068,0.039,0.759860788863109,0.250068830285395,0.551145038167939,0.994621132584341,0.240139211136891,0.660210553711172,0.449275362318841,1.99569341213193,0.513921113689095,0.216165810124695,95.7614538852397,0.505643340857788,0.97249815787199,0.486078886310905,0.488537504940112,204.697214569907,0.548926014319809,1.42094838620822,744,144,0.0435237746185901,32.381688316231,0.356182795698925,1.25738045414386,0.676470588235294,0.202054794520548,2.51095890410959,733,0.804794520547945,235,0.698630136986301,0,60,3.11666666666667,74,-1.094,0.16,0.103,0.057,0.65994623655914,0.0177030845571493,0.419551934826884,1.03544213981624,0.34005376344086,0.0936342837892124,47.930526290021,0.233201581027668,2.03228372111827,0.39247311827957,-0.0532494451157191,-15.54883797379,0.342465753424658,0.827103073149285,0.60752688172043,0.106040987367303,47.930526290021,0.365044247787611,1.51815462444361
"22","Georgia",2025,FALSE,415,207,5293,3700,2864,2429,268,384,0.697916666666667,7.45833333333333,4.50649350649351,12,7,9,316,0.449704142011834,438.95,13,407.153846153846,284.615384615385,31.9230769230769,15.9230769230769,12,1,1,1,0,0,0,"SEC",856,131,0.267152163132124,228.682251641098,0.485981308411215,1.13387515836386,0.742424242424242,0.19706498951782,3.10754716981132,1482,1.07966457023061,515,0.874213836477987,417,80,4.8125,70.6,1.367,0.127,0.082,0.045,0.719626168224299,0.240356831982182,0.550324675324675,0.981611186764336,0.280373831775701,0.335926846416975,0.320833333333333,1.80423212423709,0.557242990654206,0.177948328537015,84.8813527121561,0.480083857442348,0.932619113599739,0.429906542056075,0.358956652165962,132.096047997074,0.486413043478261,1.3471649492338,676,129,0.0798240109089826,53.9610313744722,0.374260355029586,1.13364999429595,0.711538461538462,0.205298013245033,2.46788079470199,745,0.605960264900662,183,0.347682119205298,0,50,3.66,73.9,-1.102,0.152,0.084,0.068,0.690828402366864,0.0341352272169809,0.434689507494647,0.922924937244305,0.309171597633136,0.181913302699245,75.0817766709101,0.239234449760766,1.98919372592563,0.446745562130178,-0.0199928777692145,-6.03784908630277,0.354304635761589,0.773230696390363,0.535502958579882,0.207408222847818,75.0817766709101,0.400552486187845,1.39964389383439
"23","Indiana",2025,FALSE,545,141,6215,3343,3271,2944,245,343,0.714285714285714,9.53644314868805,5.71650485436893,8,7,17,320,0.554838709677419,433.683333333333,13,478.076923076923,257.153846153846,41.9230769230769,10.8461538461538,13,0,0,0,0,0,0,"Big Ten",695,116,0.325716309368209,226.372835010905,0.526618705035971,1.15900274600872,0.6875,0.156498673740053,3.26949602122016,1233,1.19363395225464,450,1.43501326259947,541,94,4.97872340425532,68.7,1.505,0.112,0.064,0.048,0.768345323741007,0.252360432371418,0.565543071161049,0.967080913211483,0.231654676258993,0.569020895183652,0.397515527950311,2.0646338945207,0.542446043165468,0.214047407036672,80.6958724528253,0.503978779840849,0.875012075604164,0.443165467625899,0.494774399757985,152.390515125459,0.561688311688312,1.46697192541577,588,117,0.0402728620157876,23.6804428652831,0.345238095238095,1.34691249291386,0.583333333333333,0.304347826086957,2.17312252964427,550,0.727272727272727,184,1.15810276679842,0,44,1.81818181818182,73.4,-1.124,0.24,0.168,0.072,0.634353741496599,-0.0658504180869932,0.396782841823056,1.07620746473777,0.365646258503401,0.224384413077821,69.7501430274626,0.255813953488372,2.0753551141877,0.430272108843537,-0.0963237003915401,-24.3698961990596,0.320158102766798,1.02030447459931,0.542517006802721,0.218652485979507,69.7501430274626,0.376175548589342,1.57109620496355
"24","James Madison",2025,FALSE,485,206,5859,3224,2633,3226,201,336,0.598214285714286,7.83630952380952,5.73001776198934,16,10,12,293,0.473988439306358,443.216666666667,13,450.692307692308,248,37.3076923076923,15.8461538461538,12,1,0,0,1,0,0,"Sun Belt",794,140,0.211299603608313,167.771885265,0.455919395465995,1.27153377810397,0.75,0.183982683982684,3.19935064935065,1478,1.22294372294372,565,1.67748917748918,775,96,3.94791666666667,66.9,1.653,0.125,0.072,0.053,0.691435768261965,0.18881440550937,0.517304189435337,1.07715433233497,0.308564231738035,0.261684802613698,0.318367346938775,1.97927432423728,0.581863979848867,0.203691310883979,94.1053856283983,0.48051948051948,1.0191019656468,0.400503778337531,0.305295985310701,97.0841233288028,0.437106918238994,1.68122681970574,683,134,-6.307583475991e-05,-0.0430807951410185,0.298682284040996,1.40502457284205,0.571428571428571,0.257861635220126,2.21132075471698,703,0.716981132075472,228,0.657232704402516,0,45,3.33333333333333,72,-1.24,0.205,0.115,0.091,0.594436310395315,-0.0928236059427113,0.339901477832512,1.14641105315146,0.405563689604685,0.13589640150758,22.3721444000928,0.23826714801444,1.94576193219512,0.465592972181552,-0.0338838037331716,-10.7750495871486,0.317610062893082,1.03799241263938,0.518301610541728,0.0631981480228611,22.3721444000928,0.285310734463277,1.76455302557635
"25","LSU",2019,TRUE,621,275,7206,4437,5029,2177,363,476,0.762605042016807,10.5651260504202,4.84855233853007,12,7,16,359,0.506329113924051,386.366666666667,13,554.307692307692,341.307692307692,47.7692307692308,21.1538461538462,15,0,0,0,0,2,0,"SEC",906,161,0.465600514486288,421.834066124577,0.582781456953642,1.257616183199,0.743243243243243,0.173913043478261,3.40869565217391,1254,1.46739130434783,540,1.54891304347826,570,127,4.74015748031496,70.5,1.412,0.162,0.096,0.066,0.753863134657837,0.418602304243144,0.610541727672035,1.12042738851877,0.246136865342163,0.609545705500044,0.497757847533632,1.77300111456527,0.406181015452539,0.233565216986924,85.951999851188,0.557065217391304,0.854828037024148,0.571743929359823,0.662045939392561,342.939796605347,0.586872586872587,1.60852425355296,797,158,0.119623747720179,95.3401269329826,0.381430363864492,1.34945711703707,0.533333333333333,0.209039548022599,2.82570621468927,1000,1.00847457627119,357,1.51977401129943,0,81,3.08641975308642,74,-1.064,0.233,0.125,0.107,0.642409033877039,0.0918702755150407,0.447265625,1.14197818909541,0.357590966122961,0.169482617085199,83.5662702401469,0.263157894736842,1.98295944368561,0.444165621079046,0.0411162095038233,14.5551381643534,0.406779661016949,0.917456758480903,0.542032622333752,0.19344044037071,83.5662702401469,0.347222222222222,1.82817489300828
"26","Louisville",2016,FALSE,544,280,6705,3795,3624,3081,238,409,0.581907090464548,8.86063569682152,6.28775510204082,31,10,14,312,0.441717791411043,349.766666666667,12,558.75,316.25,45.3333333333333,23.3333333333333,9,4,1,1,2,0,1,"ACC",775,153,0.330815607931432,256.38209614686,0.495483870967742,1.31441718157591,0.75609756097561,0.173076923076923,3.51510989010989,1280,1.75824175824176,640,2.90384615384615,1057,104,4.35576923076923,67.8,1.542,0.167,0.115,0.052,0.681290322580645,0.281576532217679,0.547348484848485,1.17077266981633,0.318709677419355,0.436071607837754,0.384615384615385,1.75139890682347,0.469677419354839,0.379574706465949,138.165193153605,0.532967032967033,1.16097756765877,0.507096774193548,0.327645365613961,128.764628686287,0.442748091603053,1.64799447460265,717,152,0.0602752456109279,43.2173511030353,0.364016736401674,1.29467563826348,0.647058823529412,0.245762711864407,2.53954802259887,899,0.96045197740113,340,0.96045197740113,0,78,3.28205128205128,68.2,-1.527,0.19,0.126,0.064,0.630404463040446,-0.0416206042905913,0.404867256637168,1.02253765087132,0.369595536959554,0.234074959405217,66.9626884133582,0.294339622641509,1.93315322406818,0.493723849372385,-0.0698890943110507,-24.740739386112,0.34180790960452,0.855849676720068,0.489539748953975,0.190776890066548,66.9626884133582,0.364672364672365,1.82310256740509
"27","Miami",2024,FALSE,530,287,6462,3841,4311,2151,311,456,0.682017543859649,9.45394736842105,5.50127877237852,13,7,14,328,0.560810810810811,392.983333333333,12,538.5,320.083333333333,44.1666666666667,23.9166666666667,10,3,2,0,2,0,1,"ACC",832,134,0.401213086659844,333.80928810099,0.524038461538462,1.34835160425717,0.904761904761905,0.107042253521127,3.59042253521127,1275,1.29014084507042,458,1.63661971830986,581,97,4.95876288659794,70.3,1.384,0.111,0.063,0.049,0.733173076923077,0.29565369057671,0.562295081967213,1.08818416345265,0.266826923076923,0.691263679500888,0.418918918918919,2.30789388593409,0.426682692307692,0.317938408005329,112.868134841892,0.56056338028169,0.949937527642372,0.573317307692308,0.463189000543183,220.941153259098,0.49685534591195,1.68288494284935,729,130,0.164390498895143,119.84067369456,0.381344307270233,1.47382225921958,0.571428571428571,0.249230769230769,2.604,846,1.03384615384615,336,1.52615384615385,0,64,4.015625,72.3,-1.172,0.189,0.117,0.072,0.636488340192044,0.0015058276047563,0.392241379310345,1.14227164955386,0.363511659807956,0.449592338437557,92.3202929738986,0.362264150943396,2.10238695671084,0.445816186556927,0.0846780945251106,27.520380720661,0.378461538461538,1.1507913445524,0.554183813443073,0.228515576668066,92.3202929738986,0.383663366336634,1.73016292053611
"28","Miami",2025,FALSE,409,166,5109,3334,3310,1799,280,380,0.736842105263158,8.71052631578947,4.21311475409836,11,10,12,276,0.479166666666667,404.616666666667,12,425.75,277.833333333333,34.0833333333333,13.8333333333333,10,2,2,1,1,0,0,"ACC",700,117,0.257012558379728,179.90879086581,0.487142857142857,1.14030425556351,0.859649122807018,0.14367816091954,3.10948275862069,1082,0.910919540229885,317,0.497126436781609,173,84,4.61904761904762,69.2,1.472,0.11,0.056,0.054,0.757142857142857,0.211952946806559,0.539622641509434,0.950709060659609,0.242857142857143,0.397492523872549,0.323529411764706,2.12619926906382,0.497142857142857,0.0842023313046414,29.3024112940152,0.471264367816092,0.738629785860512,0.485714285714286,0.498391816413236,169.4532175805,0.511764705882353,1.53152825842419,638,119,0.0440725564169184,28.118290993994,0.355799373040752,1.29809711919808,0.685714285714286,0.226618705035971,2.45503597122302,683,0.852517985611511,237,0.902877697841727,0,58,2.62068965517241,74.9,-1.012,0.201,0.125,0.076,0.620689655172414,-0.085601298035022,0.398989898989899,1.03907458071837,0.379310344827586,0.256266136429184,49.8089016360673,0.285123966942149,1.89122119281829,0.435736677115987,-0.0229789223049374,-6.38814040077261,0.363309352517986,1.00560260281751,0.545454545454545,0.143129027689849,49.8089016360673,0.353448275862069,1.5254520137268
"29","Michigan",2023,TRUE,477,123,4947,3114,2844,2103,233,315,0.73968253968254,9.02857142857143,4.2657200811359,7,5,16,266,0.467105263157895,426.416666666667,13,380.538461538462,239.538461538462,36.6923076923077,9.46153846153846,15,0,0,0,0,2,0,"Big Ten",774,137,0.317761213349995,245.947179132897,0.481912144702842,1.25402118702169,0.756756756756757,0.126436781609195,3.21701149425287,1399,0.981609195402299,427,1.28045977011494,557,97,4.74226804123711,67.4,1.614,0.11,0.066,0.044,0.717054263565892,0.2546416953426,0.535135135135135,1.03620282843995,0.282945736434109,0.477721635697504,0.34703196347032,2.10523240411085,0.562015503875969,0.199560614061003,86.8088671165362,0.448275862068966,0.974992671248,0.434108527131783,0.510058014622393,171.379492913124,0.529761904761905,1.5596984936277,672,142,-0.0183629746160173,-12.3399189419636,0.327380952380952,1.17247873976876,0.611111111111111,0.200626959247649,2.62445141065831,837,0.830721003134796,265,0.504702194357367,0,49,2.6530612244898,75.6,-0.97,0.215,0.132,0.083,0.644345238095238,-0.0657091035454132,0.374133949191686,1.00031033387831,0.355654761904762,0.0674147401389135,19.4995350705453,0.242677824267782,1.65336290794553,0.474702380952381,-0.0756281196727932,-24.125370175621,0.344827586206897,0.815566058764153,0.516369047619048,0.0561946255635313,19.4995350705453,0.31700288184438,1.52939142077336
"30","Nebraska",2009,FALSE,319,146,4123,3699,2408,1836,197,339,0.581120943952802,7.10324483775811,3.95689655172414,23,12,19,207,0.371584699453552,245.833333333333,13,317.153846153846,284.538461538462,24.5384615384615,11.2307692307692,10,4,3,2,1,1,0,"Big Ten",787,157,0.0155430141211138,12.2323521133165,0.376111817026684,0.898225980709126,0.6,0.191142191142191,2.65151515151515,1138,0.82051282051282,352,0.86946386946387,373,88,-0.397727272727273,66,1.716,0.026,0,0.026,0.650571791613723,-0.0512630549505718,0.412109375,0.730477530959907,0.349428208386277,0.139923768174579,0.309090909090909,1.31463683832189,0.545108005082592,-0.0358913630016644,-15.397394727714,0.358974358974359,0.767477078967921,0.423125794155019,0.0932599823170731,31.0555741115854,0.354354354354354,1.26667617423374,852,168,-0.037462095513636,-31.9177053776179,0.338028169014085,0.971524432861627,0.642857142857143,0.201101928374656,2.65812672176309,965,0.796143250688705,289,0.548209366391185,0,70,-0.3,72.9,-1.253,0.027,0,0.027,0.618544600938967,-0.0829523791272658,0.392789373814042,0.770592543401255,0.381455399061033,0.0363021489921576,-11.4634204139086,0.249230769230769,1.48501703926036,0.426056338028169,-0.055872638555083,-20.2817677954951,0.349862258953168,0.777190418844238,0.559859154929577,-0.0240323279117581,-11.4634204139086,0.312368972746331,1.2165662459003
"31","Ohio State",2014,TRUE,588,275,6599,4264,3209,3390,225,350,0.642857142857143,9.16857142857143,5.77512776831346,20,10,21,335,0.515151515151515,410.983333333333,13,507.615384615385,328,45.2307692307692,21.1538461538462,14,1,0,1,0,2,0,"Big Ten",964,172,0.305317966278507,294.326519492481,0.517634854771784,1.2427405514853,0.741573033707865,0.157142857142857,3.33839285714286,1870,1.45357142857143,814,1.84642857142857,1034,116,4.23275862068965,66.7,1.675,0.021,0,0.021,0.730290456431535,0.182263823553921,0.545454545454545,1.01214364099917,0.269709543568465,0.638510721963541,0.442307692307692,2.01273371345639,0.58091286307054,0.281757171949604,157.784016291778,0.532142857142857,1.05396550803074,0.406639004149378,0.35205107430835,138.004021128873,0.482142857142857,1.62702291918612,892,175,0.0905818823722585,80.7990390760546,0.412556053811659,1.19280012389291,0.701754385964912,0.191142191142191,2.81631701631702,1208,1.2027972027972,516,1.33799533799534,0,74,3.52702702702703,74.4,-1.109,0.029,0,0.029,0.674887892376682,0.0291152883204775,0.470099667774086,1.00638710582016,0.325112107623318,0.218178053472852,43.4785945929671,0.293103448275862,1.81344581935865,0.480941704035874,0.101264900451711,43.4426422937842,0.44988344988345,1.00492129817967,0.507847533632287,0.0959792375120687,43.4785945929671,0.36644591611479,1.49518426490561
