"","school","season","champion","points","points_allowed","total_yards","total_yards_allowed","passing_yards","rushing_yards","completions","attempts","completion_pct","yards_per_pass","yards_per_rush","turnovers","interceptions_thrown","interceptions_made","first_downs","third_down_pct","possession_minutes","games","total_yards_pg","total_yards_allowed_pg","points_pg","points_allowed_pg","total_wins","total_losses","conference_losses","home_losses","away_losses","postseason_wins","postseason_losses","conference","off_plays","off_drives","off_ppa","off_total_ppa","off_success_rate","off_explosiveness","off_power_success","off_stuff_rate","off_line_yds","off_line_yds_total","off_second_lvl_yds","off_second_lvl_yds_total","off_open_field_yds","off_open_field_yds_total","off_total_opportunities","off_pts_per_opp","off_field_pos_avg_start","off_field_pos_avg_predicted_points","off_havoc_total","off_havoc_front_seven","off_havoc_db","off_standard_downs_rate","off_standard_downs_ppa","off_standard_downs_success_rate","off_standard_downs_explosiveness","off_passing_downs_rate","off_passing_downs_ppa","off_passing_downs_success_rate","off_passing_downs_explosiveness","off_rushing_plays_rate","off_rushing_plays_ppa","off_rushing_plays_total_ppa","off_rushing_plays_success_rate","off_rushing_plays_explosiveness","off_passing_plays_rate","off_passing_plays_ppa","off_passing_plays_total_ppa","off_passing_plays_success_rate","off_passing_plays_explosiveness","def_plays","def_drives","def_ppa","def_total_ppa","def_success_rate","def_explosiveness","def_power_success","def_stuff_rate","def_line_yds","def_line_yds_total","def_second_lvl_yds","def_second_lvl_yds_total","def_open_field_yds","def_open_field_yds_total","def_total_opportunities","def_pts_per_opp","def_field_pos_avg_start","def_field_pos_avg_predicted_points","def_havoc_total","def_havoc_front_seven","def_havoc_db","def_standard_downs_rate","def_standard_downs_ppa","def_standard_downs_success_rate","def_standard_downs_explosiveness","def_passing_downs_rate","def_passing_downs_ppa","def_passing_downs_total_ppa","def_passing_downs_success_rate","def_passing_downs_explosiveness","def_rushing_plays_rate","def_rushing_plays_ppa","def_rushing_plays_total_ppa","def_rushing_plays_success_rate","def_rushing_plays_explosiveness","def_passing_plays_rate","def_passing_plays_ppa","def_passing_plays_total_ppa","def_passing_plays_success_rate","def_passing_plays_explosiveness"
"32","Ohio State",2024,TRUE,426,131,5085,2896,3052,2033,242,344,0.703488372093023,8.87209302325581,5.04466501240695,11,8,9,247,0.423611111111111,358.783333333333,12,423.75,241.333333333333,35.5,10.9166666666667,14,2,2,1,1,4,0,"Big Ten",840,143,0.416598038233897,349.942352116474,0.50952380952381,1.36377791437723,0.785714285714286,0.165071770334928,3.23253588516746,1351,1.18421052631579,495,1.78468899521531,746,105,4.57142857142857,71.5,1.326,0.123,0.075,0.049,0.720238095238095,0.359986980357224,0.558677685950413,1.17247462685468,0.279761904761905,0.562341400001504,0.382978723404255,2.08222803862859,0.497619047619048,0.277743332197335,116.096712858486,0.476076555023923,1.08652925662281,0.497619047619048,0.582597488060736,243.525750009388,0.547846889952153,1.604705787273,821,150,0.0165771547795906,13.6098440740439,0.366626065773447,1.18149404005663,0.698412698412698,0.176178660049628,2.7468982630273,1107,0.761786600496278,307,0.856079404466501,0,74,2.28378378378378,74.6,-1.038,0.214,0.138,0.076,0.672350791717418,-0.0765455539736025,0.40036231884058,0.910939413636521,0.327649208282582,0.207669107314024,38.930675254054,0.297397769516729,1.9289011955422,0.490864799025579,-0.0299941910237566,-12.0876589825739,0.387096774193548,0.853510810311889,0.499390986601705,0.0949528664733024,38.930675254054,0.353658536585366,1.53435875619581
"33","Ohio State",2025,FALSE,454,106,5590,2776,3468,2122,291,373,0.780160857908847,9.29758713136729,4.74720357941834,9,6,8,299,0.542253521126761,435.45,13,430,213.538461538462,34.9230769230769,8.15384615384615,12,1,1,0,0,0,0,"Big Ten",715,110,0.333649496885875,238.559390273401,0.524475524475524,1.15311694399745,0.723076923076923,0.198300283286119,2.9685552407932,1048,1.09348441926346,386,0.923512747875354,326,77,4.98701298701299,70.3,1.384,0.107,0.068,0.039,0.759440559440559,0.258384706124125,0.565377532228361,0.978236480422748,0.240559440559441,0.571258690976748,0.395348837209302,1.94265080160677,0.493706293706294,0.0735063070003595,25.9477263711269,0.458923512747875,0.766270844769806,0.495104895104895,0.601374915082225,212.886719939108,0.593220338983051,1.43617700181241,568,109,-0.032555734093044,-18.491656964849,0.336267605633803,1.07461348814865,0.595238095238095,0.245353159851301,2.36877323420074,637,0.680297397769517,183,0.643122676579926,0,40,2.55,74,-1.076,0.165,0.115,0.051,0.625,-0.102285227802009,0.402816901408451,0.860939734126988,0.375,0.0836600887552307,9.11961787573714,0.225352112676056,1.71118321367151,0.473591549295775,-0.0952822352364775,-25.6309212786124,0.301115241635688,0.829843021945018,0.512323943661972,0.0313388930437702,9.11961787573714,0.371134020618557,1.23343633374188
"34","Oklahoma",2017,FALSE,584,325,7583,5002,4776,2807,285,397,0.717884130982368,12.0302267002519,5.60279441117765,12,5,8,338,0.430555555555556,412.583333333333,13,583.307692307692,384.769230769231,44.9230769230769,25,12,2,1,1,0,0,1,"SEC",892,161,0.446214930382363,398.023717901068,0.533632286995516,1.36999842803097,0.666666666666667,0.206666666666667,3.20866666666667,1444,1.4,630,2.12444444444444,956,108,4.56481481481481,68.2,1.548,0.118,0.082,0.037,0.739910313901345,0.364123629682044,0.560606060606061,1.19076584592862,0.260089686098655,0.679750527202237,0.456896551724138,1.99562159197312,0.504484304932735,0.244221597816106,109.899719017248,0.495555555555556,1.04010706943764,0.478699551569507,0.684185008002964,292.146998417266,0.557377049180328,1.78234611256972,872,168,0.159561844768827,139.137928638418,0.412844036697248,1.32907827980113,0.764705882352941,0.189125295508274,2.69976359338061,1142,1.10874704491726,469,1.57446808510638,0,87,3.45977011494253,70,-1.372,0.142,0.094,0.048,0.654816513761468,0.118927738182157,0.462346760070053,1.16261337668598,0.345183486238532,0.236645149954837,93.2252217449525,0.318936877076412,1.78685676336781,0.485091743119266,0.127601000364078,53.975223154005,0.399527186761229,1.20076576268213,0.495412844036697,0.215799124409612,93.2252217449525,0.402777777777778,1.62989243158429
"35","Oklahoma",2018,FALSE,643,421,7520,5829,4215,3305,254,363,0.699724517906336,11.6115702479339,6.70385395537525,12,7,5,341,0.507936507936508,380.566666666667,13,578.461538461538,448.384615384615,49.4615384615385,32.3846153846154,12,2,1,0,0,0,1,"SEC",841,149,0.494236876480068,415.653213119737,0.555291319857313,1.35655884458781,0.727272727272727,0.164785553047404,3.66884875846501,1625,1.66365688487585,737,2.48984198645598,1103,102,4.75490196078431,71.6,1.27,0.116,0.074,0.042,0.734839476813318,0.425646213445523,0.579288025889968,1.21195975520879,0.265160523186683,0.684322211705849,0.488789237668161,1.83148062438312,0.526753864447087,0.353042618334711,156.397879922277,0.544018058690745,1.05764956199784,0.455410225921522,0.693041418493526,265.43486328302,0.550913838120104,1.8236917823061,919,152,0.293940809423178,270.131603859901,0.480957562568009,1.24520743396485,0.848101265822785,0.164859002169197,2.97288503253796,1371,0.984815618221258,454,0.806941431670282,0,93,4.26881720430108,72,-1.217,0.142,0.083,0.059,0.682263329706202,0.253401983031156,0.551834130781499,1.0240789120419,0.317736670293798,0.380988220888241,192.53323977427,0.328767123287671,2.04219148172883,0.501632208922742,0.174737140123802,80.5538215970728,0.466377440347072,0.987894190417641,0.484221980413493,0.432658965784876,192.53323977427,0.48314606741573,1.57744349630808
"36","Oklahoma",2025,FALSE,317,167,4247,3286,2759,1488,239,389,0.61439588688946,7.09254498714653,3.72,15,10,9,223,0.385542168674699,353.466666666667,12,353.916666666667,273.833333333333,26.4166666666667,13.9166666666667,10,2,2,1,0,0,0,"SEC",739,135,0.110394440186284,81.5814912976641,0.40595399188092,1.23906305965282,0.615384615384615,0.222222222222222,2.73216374269006,934,0.95906432748538,328,0.830409356725146,284,67,3.74626865671642,68.7,1.512,0.166,0.098,0.069,0.673883626522327,0.0403126223516259,0.465863453815261,0.952216368479164,0.326116373477673,0.255210810649603,0.282157676348548,2.21771647659821,0.462787550744249,0.0121571410662539,4.15774224465883,0.388888888888889,0.931221001318946,0.519621109607578,0.217697287562402,83.5957584239623,0.424479166666667,1.48880686749646,724,135,-0.00555117668353853,-4.01905191888189,0.324585635359116,1.28968883108587,0.652173913043478,0.273846153846154,2.09138461538462,680,0.726153846153846,236,0.947692307692308,0,55,2.50909090909091,74.5,-1.098,0.23,0.165,0.066,0.640883977900553,-0.126839026258891,0.362068965517241,1.02265653094803,0.359116022099448,0.210900985635551,30.569277704193,0.257692307692308,1.95926235978973,0.448895027624309,-0.0511239898322875,-16.6152966954934,0.304615384615385,1.06700708050176,0.534530386740331,0.0789903816645815,30.569277704193,0.34625322997416,1.46417497755484
"37","Ole Miss",2025,FALSE,447,241,5983,3999,3715,2268,260,404,0.643564356435644,9.19554455445545,4.62857142857143,12,8,7,306,0.459627329192547,356.366666666667,12,498.583333333333,333.25,37.25,20.0833333333333,11,1,1,0,1,0,0,"SEC",814,123,0.31186913180042,253.861473285542,0.47051597051597,1.32988243726202,0.7875,0.204176334106729,2.77517401392111,1196,1.02784222737819,443,1.19721577726218,516,89,4.67415730337079,72,1.247,0.136,0.079,0.057,0.711302211302211,0.193156319297714,0.500863557858377,1.04947000717342,0.288697788697789,0.604357295370918,0.395744680851064,2.20428678915121,0.52948402948403,0.154547924527329,66.610155471279,0.443155452436195,0.992153251802305,0.461916461916462,0.491157589141269,184.675253517117,0.502659574468085,1.64575260720346,698,123,0.132694589973557,92.620823801543,0.396848137535817,1.28300576999508,0.717948717948718,0.165714285714286,3.15,1103,1.05714285714286,370,1.27428571428571,0,64,3.015625,72.4,-1.17,0.161,0.097,0.064,0.669054441260745,0.08512176284861,0.45610278372591,1.03872710964404,0.330945558739255,0.228869959096286,34.6477865764735,0.277056277056277,2.09599568647586,0.501432664756447,0.223574829542021,78.2511903397073,0.442857142857143,1.11146319060608,0.48567335243553,0.102205860107591,34.6477865764735,0.359882005899705,1.50094921102208
"38","Oregon",2014,FALSE,602,292,7101,5379,4016,3085,276,400,0.69,10.04,5.45053003533569,8,2,11,356,0.511494252873563,366.483333333333,13,546.230769230769,413.769230769231,46.3076923076923,22.4615384615385,13,2,1,1,0,1,1,"Big Ten",992,167,0.406634241054127,403.381167125694,0.522177419354839,1.27160231904884,0.685714285714286,0.119607843137255,3.79039215686275,1933,1.48039215686275,755,1.73333333333333,884,126,4.54761904761905,66,1.698,0.013,0,0.013,0.729838709677419,0.364729643226878,0.562154696132597,1.12620784979675,0.270161290322581,0.519839199363559,0.414179104477612,1.80471537297315,0.514112903225806,0.332867917417296,169.762637882821,0.515686274509804,1.04401819146129,0.467741935483871,0.53288240030601,247.257433741989,0.512931034482759,1.66432168102345,965,167,0.146338998054851,141.217133122931,0.449740932642487,1.11574649101324,0.575757575757576,0.1834451901566,3.05816554809843,1367,1.17673378076063,526,1.56599552572707,0,109,3.00917431192661,68.8,-1.492,0.012,0,0.012,0.684974093264249,0.0488448995177704,0.478063540090772,0.939914585053511,0.315025906735751,0.3583245215187,126.133346693366,0.388157894736842,1.58661837476979,0.463212435233161,0.0623941205625398,27.8901718914553,0.445190156599553,0.90005796233121,0.517098445595855,0.252772237862456,126.133346693366,0.434869739478958,1.43434348649807
"39","Oregon",2025,FALSE,458,178,5582,3036,2961,2621,243,336,0.723214285714286,8.8125,5.81152993348115,9,6,13,272,0.486486486486487,371.266666666667,12,465.166666666667,253,38.1666666666667,14.8333333333333,11,1,1,1,0,0,0,"Big Ten",655,105,0.377476596199658,247.247170510776,0.506870229007634,1.28680837084984,0.804347826086957,0.14327485380117,3.30204678362573,1129,1.21345029239766,415,1.91520467836257,655,80,4.4125,69.5,1.402,0.091,0.063,0.028,0.741984732824427,0.362511012755137,0.574074074074074,1.13674165439415,0.258015267175572,0.420513717821178,0.313609467455621,2.07678221785247,0.522137404580153,0.322568662865578,110.318482700028,0.526315789473684,1.04418376149558,0.461068702290076,0.460451195287091,139.056260976701,0.490066225165563,1.56860689554851,597,102,0.0181564446334182,10.8393974461507,0.366834170854271,1.20658978207227,0.723404255319149,0.164429530201342,2.73691275167785,816,0.775167785234899,231,0.593959731543624,0,44,3.77272727272727,73.5,-1.128,0.179,0.094,0.086,0.644891122278057,-0.0655113779859577,0.418181818181818,0.971039003799755,0.355108877721943,0.17010036778653,28.8219480590635,0.273584905660377,1.86044625279425,0.499162479061977,0.0400810182787476,11.9441434470668,0.395973154362416,0.90294480253816,0.479061976549414,0.100776042164558,28.8219480590635,0.34965034965035,1.56973211378284
"40","Tennessee",2025,FALSE,489,345,5819,4744,3686,2133,278,419,0.663484486873508,8.79713603818616,4.69823788546256,14,10,10,310,0.503311258278146,331.55,12,484.916666666667,395.333333333333,40.75,28.75,8,4,4,3,1,0,0,"SEC",789,128,0.343212515240357,270.794674524642,0.509505703422053,1.2741585859542,0.840579710144927,0.142487046632124,3.03782383419689,1173,1.02072538860104,394,1.40155440414508,541,85,4.65882352941177,71.6,1.273,0.123,0.072,0.051,0.737642585551331,0.295490333826088,0.56701030927835,1.06839627750768,0.262357414448669,0.47738792385439,0.347826086956522,2.21723583300077,0.489226869455006,0.260533219372344,100.565822677725,0.515544041450777,0.95151359254876,0.493029150823828,0.429582000895486,167.107398348344,0.503856041131105,1.56560497303426,725,128,0.157627775342911,114.28013712361,0.437241379310345,1.18277097960309,0.808510638297872,0.208791208791209,2.80521978021978,1021,1.12087912087912,408,1.39835164835165,0,73,4.16438356164384,72.5,-1.204,0.185,0.12,0.065,0.686896551724138,0.11058736479455,0.514056224899598,0.9385443896175,0.313103448275862,0.260826561479842,82.2546296461975,0.268722466960352,2.20772191462456,0.502068965517241,0.094602954757585,34.4354755317609,0.461538461538462,0.853179639366604,0.488275862068966,0.232357710864965,82.2546296461975,0.412429378531073,1.55319748069763
"41","Texas",2005,FALSE,611,175,6101,3364,2919,3285,188,296,0.635135135135135,9.86148648648649,5.77328646748682,20,11,10,291,0.45679012345679,227.95,12,508.416666666667,280.333333333333,50.9166666666667,14.5833333333333,13,0,0,0,0,1,0,"SEC",622,124,0.212193614353819,131.984428128075,0.5,0.996066025996307,0.723404255319149,0.203488372093023,3.16686046511628,1089,1.42732558139535,491,1.57848837209302,543,124,-0.395161290322581,64.4,1.796,0.018,0,0.018,0.705787781350482,0.111345759812615,0.521640091116173,0.815106308042321,0.294212218649518,0.454118249018237,0.448087431693989,1.50142914077025,0.553054662379421,0.107799243300515,37.0829396953771,0.482558139534884,0.818808361380421,0.427652733118971,0.358142305023043,95.2658531361295,0.5,1.30991511879047,652,129,0.0510632267078098,33.293223813492,0.381901840490798,0.933827185593362,0.647058823529412,0.217948717948718,2.93525641025641,916,1.18589743589744,370,0.961538461538462,0,66,0,72.1,-1.253,0.014,0,0.014,0.633435582822086,0.0207508222149138,0.467312348668281,0.785783440514526,0.366564417177914,0.103444076312689,19.9006145251697,0.234309623430962,1.44404937845435,0.478527607361963,0.0450884650367579,14.0676010914685,0.394230769230769,0.804467575228231,0.5,0.0610448298318087,19.9006145251697,0.346625766871166,1.17026662933354
"42","Texas",2025,FALSE,355,237,4597,4032,3038,1559,237,386,0.6139896373057,7.87046632124352,3.9974358974359,8,7,13,223,0.4,343.616666666667,12,383.083333333333,336,29.5833333333333,19.75,9,3,2,0,3,0,0,"SEC",725,136,0.159989055140989,115.992064977217,0.398620689655172,1.3562691955664,0.666666666666667,0.224188790560472,2.83244837758112,960,1.02654867256637,348,0.858407079646018,291,78,3.3974358974359,68.7,1.547,0.158,0.101,0.057,0.671724137931034,0.0405323585299909,0.439425051334702,1.06804606874756,0.328275862068966,0.404423556189545,0.315126050420168,2.17866585075615,0.467586206896552,0.0556995650303629,18.882152545293,0.418879056047198,0.879071860471089,0.51448275862069,0.278926711162615,104.039663263655,0.386058981233244,1.76881285666146,739,135,0.108847353918779,80.4381945459775,0.397834912043302,1.18385831317826,0.5,0.216463414634146,2.58689024390244,849,0.975609756097561,320,0.753048780487805,0,56,3.82142857142857,74.5,-1.103,0.179,0.113,0.066,0.677943166441137,0.0305383201822158,0.447105788423154,0.978043397291673,0.322056833558863,0.273691160229779,97.1242445450004,0.294117647058824,1.84246604401533,0.443843031123139,-0.0178003698612449,-5.83852131448834,0.384146341463415,0.82236523423773,0.545331529093369,0.241003088200994,97.1242445450004,0.406947890818859,1.47672334362591
"43","Texas A&M",2012,FALSE,537,270,6628,4672,3807,2821,306,457,0.669584245076586,8.33041575492341,5.6195219123506,20,9,11,329,0.551912568306011,355.3,12,552.333333333333,389.333333333333,44.75,22.5,11,2,2,2,0,1,0,"SEC",805,136,0.197807391228204,159.234949938704,0.478260869565217,0.990148712004677,0.622222222222222,0.169665809768638,3.36401028277635,1309,1.2853470437018,500,1.46272493573265,569,114,-0.12280701754386,71.2,1.309,0.018,0,0.018,0.732919254658385,0.106901693494722,0.513559322033898,0.785109084849509,0.267080745341615,0.447269538496829,0.381395348837209,1.7477951391756,0.483229813664596,0.160275390250538,62.3471268074593,0.480719794344473,0.854473394984077,0.501863354037267,0.250649537902774,101.262413312721,0.46039603960396,1.21395333032932,704,131,0.000881176399560416,0.620348185290533,0.401988636363636,0.832614554438367,0.540540540540541,0.226114649681529,2.6687898089172,838,0.834394904458599,262,0.471337579617834,0,79,-0.177215189873418,72.7,-1.211,0.016,0,0.016,0.680397727272727,-0.0625789407311678,0.440501043841336,0.713967120941994,0.319602272727273,0.135980714646755,28.3873187083731,0.32,1.18031744982357,0.446022727272727,-0.0797223953596232,-25.0328321429217,0.388535031847134,0.641085455673035,0.536931818181818,0.0750987267417277,28.3873187083731,0.394179894179894,1.07484316573227
"44","Texas A&M",2025,FALSE,436,263,5457,3718,3141,2316,223,368,0.605978260869565,8.53532608695652,5.03478260869565,16,12,3,272,0.403846153846154,388.833333333333,12,454.75,309.833333333333,36.3333333333333,21.9166666666667,11,1,1,0,1,0,0,"SEC",767,141,0.269543811628623,206.740103519153,0.469361147327249,1.2465770781286,0.733333333333333,0.160098522167488,3.14753694581281,1278,1.18965517241379,483,1.38916256157635,564,86,4.3953488372093,67.1,1.62,0.104,0.052,0.052,0.71838331160365,0.253224613502313,0.537205081669691,1.06830762333575,0.281616688396349,0.311172877219346,0.296296296296296,2.07107330654555,0.529335071707953,0.159840172697957,64.8951101153704,0.467980295566502,0.941458978130757,0.460234680573664,0.434528555806314,153.388580199629,0.478753541076487,1.58087967586022,671,139,0.139450749361008,93.5714528212363,0.344262295081967,1.46763882024907,0.75,0.211726384364821,2.65439739413681,815,1.21498371335505,373,2.06514657980456,0,52,4.09615384615385,74.2,-1.07,0.215,0.157,0.058,0.605067064083458,0.0806964470862055,0.421182266009852,1.15851350067517,0.394932935916542,0.229466774732969,37.778385364226,0.226415094339623,2.34864598103469,0.4575260804769,0.16989881090604,52.1589349481543,0.361563517915309,1.32119057732962,0.53204172876304,0.10582180774293,37.778385364226,0.327731092436975,1.59278006994879
"45","Texas Tech",2025,FALSE,552,142,6248,3303,3750,2498,300,454,0.66079295154185,8.25991189427313,4.82239382239382,14,8,16,308,0.502439024390244,400.333333333333,13,480.615384615385,254.076923076923,42.4615384615385,10.9230769230769,12,1,1,0,1,0,0,"Big 12",770,136,0.269203517484225,207.286708462853,0.441558441558442,1.35474493969984,0.824561403508772,0.177777777777778,2.89944444444444,1044,1.09722222222222,395,1.50555555555556,542,108,4.14814814814815,63,1.9,0.147,0.086,0.061,0.671428571428571,0.196824877991323,0.495164410058027,1.09308830632405,0.328571428571429,0.417107693839285,0.33201581027668,2.15217467951176,0.467532467532468,0.187630889517979,67.5471202264723,0.444444444444444,1.0697883347133,0.519480519480519,0.377796997332534,151.118798933014,0.445,1.61025008349651,641,135,-0.0858921321467073,-55.0568567060394,0.301092043681747,1.16020112495623,0.61764705882353,0.234848484848485,2.00530303030303,529,0.757575757575758,200,0.761363636363636,0,48,2.47916666666667,73.9,-1.077,0.236,0.151,0.085,0.599063962558502,-0.186408688827948,0.359375,0.904389810083282,0.400936037441498,0.0642960303653415,-8.14200496148262,0.214007782101167,1.80205496954655,0.41185647425897,-0.12297510443052,-32.4654275696572,0.306818181818182,0.881606639282168,0.572542901716069,-0.0221852996225684,-8.14200496148262,0.29700272479564,1.36600563305627
"46","Tulane",2025,FALSE,378,294,5340,4883,3126,2214,242,388,0.623711340206186,8.05670103092783,4.6125,14,8,15,287,0.423529411764706,401.033333333333,13,410.769230769231,375.615384615385,29.0769230769231,22.6153846153846,11,2,1,0,2,0,0,"American Athletic",835,141,0.237267422563691,198.118297840682,0.45748502994012,1.19171176742636,0.814814814814815,0.161073825503356,3.20134228187919,1431,1.04474272930649,467,1.08724832214765,486,83,3.98795180722892,64.6,1.798,0.118,0.068,0.051,0.708982035928144,0.169710138117472,0.506756756756757,0.989148453650255,0.291017964071856,0.401851424177524,0.337448559670782,1.9327970617292,0.535329341317365,0.128912231800464,57.6237676148076,0.449664429530201,0.886862297874825,0.447904191616766,0.402211437850738,150.427077756176,0.478609625668449,1.53706632799382,865,139,0.139735442911082,120.871158118086,0.441618497109827,1.18371198668691,0.694915254237288,0.170426065162907,2.9859649122807,1191,1.11528822055138,445,0.709273182957393,0,77,3.54545454545455,73.1,-1.153,0.17,0.103,0.067,0.712138728323699,0.067922738185931,0.488636363636364,0.985082379116947,0.287861271676301,0.317392575885754,106.69681283849,0.325301204819277,1.9218294172864,0.461271676300578,0.086854138824785,34.6548013910892,0.43859649122807,0.90486242858056,0.517919075144509,0.238162528657344,106.69681283849,0.450892857142857,1.43505903158502
"47","USC",2004,TRUE,441,150,5313,3273,3354,2113,264,394,0.67005076142132,8.51269035532995,4.54408602150538,19,7,19,273,0.416666666666667,235.2,12,442.75,272.75,36.75,12.5,13,0,0,0,0,1,0,"Big Ten",700,133,0.0199765706535394,13.9835994574776,0.397142857142857,1.00434646546695,0.731707317073171,0.262996941896024,2.59510703363914,849,1.04587155963303,342,0.82262996941896,269,123,0,63.4,1.879,0.013,0,0.013,0.682857142857143,-0.0338883645824171,0.4581589958159,0.836667584648999,0.317142857142857,0.13595602580123,0.265765765765766,1.62674773494377,0.467142857142857,-0.0568219829403213,-18.5807884214851,0.409785932721713,0.780930593832784,0.487142857142857,0.15510477688075,52.8907289163358,0.422287390029326,1.21224734601542,664,134,-0.0933609481848238,-61.991669594723,0.332831325301205,0.95234433241544,0.56,0.392361111111111,1.55,446,0.826388888888889,238,0.822916666666667,0,125,-0.056,73.9,-1.116,0.027,0,0.027,0.61144578313253,-0.212767787848625,0.394088669950739,0.714268249854445,0.38855421686747,0.0945428382628625,18.0786537180303,0.236434108527132,1.57680618831313,0.433734939759036,-0.186458442527607,-53.7000314479509,0.291666666666667,0.901039101772363,0.531626506024096,0.0512143164816722,18.0786537180303,0.388101983002833,0.983801554123604
"48","USC",2005,FALSE,545,243,6218,3852,3440,2859,254,397,0.639798488664987,8.66498740554156,6.58755760368664,13,8,22,306,0.510791366906475,192.266666666667,11,565.272727272727,350.181818181818,49.5454545454545,22.0909090909091,12,1,0,0,0,0,1,"Big Ten",715,122,0.261481131770165,186.959009215668,0.504895104895105,1.04850170309582,0.736842105263158,0.171171171171171,3.55855855855856,1185,1.45345345345345,484,1.72372372372372,574,111,-0.189189189189189,68.8,1.528,0.017,0,0.017,0.711888111888112,0.198749317325585,0.557956777996071,0.874097637353392,0.288111888111888,0.416483527655073,0.37378640776699,1.69175825726268,0.465734265734266,0.212526511064084,70.77132818434,0.513513513513513,0.872326259562093,0.523076923076923,0.314704319831282,117.6994156169,0.486631016042781,1.26842340119804,658,124,0.10199555140527,67.1130728246677,0.407294832826748,1.05550331389646,0.657894736842105,0.226351351351351,2.67804054054054,793,0.983108108108108,291,0.574324324324324,0,72,-0.194444444444444,71.3,-1.315,0.025,0,0.025,0.68693009118541,-0.0157514343269476,0.43141592920354,0.816196086064255,0.31306990881459,0.360353015244893,91.1359390197917,0.354368932038835,1.69474864851675,0.449848024316109,-0.0874555447646365,-25.8868412503324,0.361486486486487,0.684731846342004,0.533434650455927,0.259646549913936,91.1359390197917,0.427350427350427,1.38496403673633
"49","Vanderbilt",2025,FALSE,473,263,5624,4269,3388,2236,254,362,0.701657458563536,9.35911602209945,5.88421052631579,12,8,7,292,0.532258064516129,379.283333333333,12,468.666666666667,355.75,39.4166666666667,21.9166666666667,10,2,2,0,2,0,0,"SEC",677,112,0.456821239787675,309.267979336256,0.534711964549483,1.37180327276842,0.761904761904762,0.158536585365854,3.35,1099,1.34451219512195,441,2.30792682926829,757,77,5.06493506493506,69.8,1.404,0.126,0.079,0.047,0.744460856720827,0.34059903314176,0.543650793650794,1.17469302817343,0.255539143279173,0.795410789785022,0.508670520231214,1.98553289798465,0.484490398818316,0.361773966138511,118.661860893432,0.509146341463415,1.20573478341843,0.500738552437223,0.57616224285823,195.31900032894,0.569321533923304,1.52078087245266,663,112,0.198217855669771,131.418438309058,0.413273001508296,1.28534889968188,0.727272727272727,0.207746478873239,2.74119718309859,779,1.11267605633803,316,0.869718309859155,0,64,3.796875,72.2,-1.206,0.173,0.113,0.06,0.65761689291101,0.122439408789231,0.474770642201835,1.05880704611558,0.342383107088989,0.343765885801559,119.965311460526,0.295154185022026,1.9852617905509,0.428355957767722,0.0354229561068836,10.0601195343549,0.401408450704225,0.89150580428357,0.553544494720965,0.326880957658109,119.965311460526,0.425068119891008,1.53774134177647
